    1   6.957E-01
    2   7.537E-01
    3   8.311E-01
    4   9.303E-01
    5   1.038E+00
    6   1.184E+00
    7   1.399E+00
    8   1.736E+00
    9   2.292E+00
   10   3.334E+00
   11   5.129E+00
   12   7.842E+00
   13   1.188E+01
   14   1.653E+01
   15   2.208E+01
   16   2.798E+01
   17   3.856E+01
   18   5.746E+01
   19   8.688E+01
   20   1.277E+02
   21   1.819E+02
   22   2.530E+02
   23   3.461E+02
   24   4.667E+02
   25   5.877E+02
   26   6.365E+02
   27   7.095E+02
   28   8.444E+02
   29   1.083E+03
   30   1.598E+03
   31   2.732E+03
   32   4.541E+03
   33   7.186E+03
   34   1.059E+04
   35   1.473E+04
   36   2.032E+04
   37   2.597E+04
   38   3.379E+04
   39   4.349E+04
   40   5.315E+04
   41   6.591E+04
   42   8.024E+04
   43   9.727E+04
   44   1.229E+05
   45   1.625E+05
   46   2.236E+05
   47   3.173E+05
   48   4.696E+05
   49   6.846E+05
   50   9.095E+05
   51   1.222E+06
   52   1.800E+06
   53   2.572E+06
   54   3.807E+06
   55   5.206E+06
   56   6.556E+06
   57   7.923E+06
   58   9.596E+06
   59   1.176E+07
   60   1.457E+07
   61   1.841E+07
   62   2.370E+07
   63   3.077E+07
   64   3.904E+07
   65   5.020E+07
   66   6.517E+07
   67   8.494E+07
   68   1.106E+08
   69   1.448E+08
   70   1.882E+08
   71   2.434E+08
   72   3.109E+08
   73   3.938E+08
   74   4.998E+08
   75   6.361E+08
   76   8.270E+08
   77   1.118E+09
   78   1.598E+09
   79   2.366E+09
   80   3.599E+09
   81   5.636E+09
   82   8.572E+09
   83   1.211E+10
   84   1.923E+10
   85   3.028E+10
   86   4.265E+10
   87   5.659E+10
   88   6.447E+10
   89   7.218E+10
   90   7.868E+10
   91   0.000E+00
